OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,WKHR_CODE,WKHR_RMK,ELEVATION,FREQUENCY,MAGVAR,MAGVAR_DAT,NAV_TYPE,TYPE_CODE,NAVSYS_ID,AWYSTRUC,CHANNEL,STATUS,VOICE,SLAVEVAR,PRIVATE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
1573,D10A5C3E-4A7E-4C97-9FB6-02C0A8A2B69F,MMM,MORMON MESA,36.7692525,-113.7225478,H24,,2106.3,114.3,16,,3,,F53D8D8E-0A82-40DE-90F0-154BBE59721F,2,,1,1,16,0,0,0,1,1,0,0
1574,1FE3E826-CC97-4C6E-B996-BA91DD409D17,MMM,MORMON MESA,36.7692525,-113.7225478,H24,,2106.3,114.3,16,,4,,F53D8D8E-0A82-40DE-90F0-154BBE59721F,2,090X,1,1,16,0,0,0,1,1,0,0
1575,EC2DFCB0-B921-4680-BFB2-DF476F9F9973,FMG,MUSTANG,39.5312775,-118.3439242,H24,,5949.5,117.9,16,,3,,95021B9E-1540-493C-89E8-E48F01ED1A70,0,,1,0,16,0,0,0,1,1,0,0
1576,0F410E9C-6242-4DEB-A8FC-646A65FD8CFD,FMG,MUSTANG,39.5312775,-118.3439242,H24,,5949.5,117.9,16,,4,,95021B9E-1540-493C-89E8-E48F01ED1A70,0,126X,1,0,16,0,0,0,1,1,0,0
1577,330FD7D8-0BF4-4CD7-8248-21972CC451F2,SDO,SOD HOUSE,41.40705556,-117.9652778,H24,,4161,114.3,18,,3,,38D0618E-AFD5-4B60-81DA-241BF892C000,1,,1,0,18,0,0,0,1,0,0,0
1578,02FE2E46-4B39-4E80-BD3C-83858CAA0F85,SDO,SOD HOUSE,41.40705556,-117.9652778,H24,,4161,114.3,18,,4,,38D0618E-AFD5-4B60-81DA-241BF892C000,1,090X,1,0,18,0,0,0,1,0,0,0
1579,DF37089F-2BCA-4A70-B04E-E0D232758C51,TPH,TONOPAH,38.03064472,-116.9664925,H24,,5344.4,117.2,17,,3,,A580F2D9-F124-4029-B9B3-26CA80114446,1,,1,0,17,0,0,0,1,0,0,0
1580,92DB2C24-0043-4ED3-A56F-2B7FF3D1028F,TPH,TONOPAH,38.03064472,-116.9664925,H24,,5344.4,117.2,17,,4,,A580F2D9-F124-4029-B9B3-26CA80114446,1,119X,1,0,17,0,0,0,1,0,0,0
1581,85BE2E47-EFD7-457F-A743-A6A6E386E1D1,ILC,WILSON CREEK,38.25019278,-113.6057736,H24,,9318,116.3,16,,3,,6CB0D83D-9246-4C47-A6B9-F3127893B2E1,0,,1,1,16,0,0,0,1,1,0,0
1582,66B927CE-20FE-47A8-9696-5C396A442357,ILC,WILSON CREEK,38.25019278,-113.6057736,H24,,9318,116.3,16,,4,,6CB0D83D-9246-4C47-A6B9-F3127893B2E1,0,110X,1,1,16,0,0,0,1,1,0,0
1583,4AFF7CBB-8A21-4971-8BD6-E0220E8DB934,INA,WINNEMUCCA,40.8992775,-116.1878086,H24,,4302,108.2,16,,3,,9755D44C-F01A-49F2-AC68-E8049124BAC7,3,,1,0,16,0,0,0,1,0,0,0
1584,021472CB-C6BB-48A3-889D-5548A10EF8C5,INA,WINNEMUCCA,40.8992775,-116.1878086,H24,,4302,108.2,16,,2,,9755D44C-F01A-49F2-AC68-E8049124BAC7,3,019X,1,0,16,0,0,0,1,0,0,0
1585,C768BFE2-331F-4387-AB57-62D357FD0C7B,ALB,ALBANY,42.74728056,-72.19681472,H24,,272,115.3,-13,,3,,15711C46-96F0-4C11-98C1-628D76A4329A,2,,1,0,-13,0,0,0,1,1,0,0
1586,E5AEBCDD-EF47-4614-8340-66EEC50DE2CA,ALB,ALBANY,42.74728056,-72.19681472,H24,,272,115.3,-13,,4,,15711C46-96F0-4C11-98C1-628D76A4329A,2,100X,1,0,-13,0,0,0,1,1,0,0
1587,4C764D23-3D22-42A2-813C-A11C9605BB55,BBN,BABYLON,40.67251944,-72.61561222,H24,,,275,-14,,1,,34874703-401A-4329-BC85-18E9519B5EC4,,,1,0,-14,0,0,0,1,0,0,0
1588,58FEEDDE-2B35-4FD9-AD26-1C791122EC0F,BUF,BUFFALO,42.92899778,-77.35365861,H24,,729.7,116.4,-8,,3,,04220B58-8A79-4A97-8D91-F63104DE245C,0,,1,0,-8,0,0,0,1,1,0,0
1589,708AA843-F7C5-426A-9B0E-9BBE1D0D572A,BUF,BUFFALO,42.92899778,-77.35365861,H24,,729.7,116.4,-8,,2,,04220B58-8A79-4A97-8D91-F63104DE245C,0,111X,1,0,-8,0,0,0,1,1,0,0
1590,F35F0A31-7546-4A2C-9CD7-481168965B37,CCC,CALVERTON,40.92962389,-71.20113917,H24,,84.7,117.2,-13,,3,,9E8C9289-A7C9-44F7-B050-F938D0077B7D,2,,1,0,-13,0,0,0,1,1,0,0
1591,6FAF10B6-2AE3-4B13-9979-71ADA9DBE63C,CCC,CALVERTON,40.92962389,-71.20113917,H24,,84.7,117.2,-13,,2,,9E8C9289-A7C9-44F7-B050-F938D0077B7D,2,119X,1,0,-13,0,0,0,1,1,0,0
1592,7711C97B-1D63-44D1-B84E-D8769CB6EEB9,CAM,CAMBRIDGE,42.99428889,-72.65598111,H24,,1490,115,-14,,3,,2529655A-69FC-4C75-87CD-CF2F8D54F47D,2,,1,0,-14,0,0,0,1,1,0,0
1593,460B4831-839D-4BF3-AFB0-9D0D513271DB,CAM,CAMBRIDGE,42.99428889,-72.65598111,H24,,1490,115,-14,,2,,2529655A-69FC-4C75-87CD-CF2F8D54F47D,2,097X,1,0,-14,0,0,0,1,1,0,0
1594,408A85F3-1BBD-4713-9D6B-EDF3BF166D86,CRI,CANARSIE,40.61247222,-72.10555556,H24,,10,112.3,-11,,3,,A4EC3467-0517-4A35-A4FF-CC9A8FCBEB0D,3,,1,0,-11,0,0,0,1,0,0,0
1595,984FFEDB-49D4-4B31-AD1B-99DE722808E5,CRI,CANARSIE,40.61247222,-72.10555556,H24,,10,112.3,-11,,2,,A4EC3467-0517-4A35-A4FF-CC9A8FCBEB0D,3,070X,1,0,-11,0,0,0,1,0,0,0
1596,8FF21606-A45B-48FF-A9EB-A7B9C1F7A8BA,CMK,CARMEL,41.28008917,-72.41867417,H24,,693.8,116.6,-12,,3,,7D36D0F0-FE5C-42E5-A86D-D6311ED80EC7,2,,1,0,-12,0,0,0,1,1,0,0
1597,A8E3628B-DE63-4DEE-8CB3-54EFABD1B38F,CMK,CARMEL,41.28008917,-72.41867417,H24,,693.8,116.6,-12,,2,,7D36D0F0-FE5C-42E5-A86D-D6311ED80EC7,2,113X,1,0,-12,0,0,0,1,1,0,0
1598,DCCD0E9D-653B-4226-95DB-6A5BC374B0DC,DPK,DEER PARK,40.79174972,-72.69634222,H24,,122.8,117.7,-12,,3,,7C2E8012-8FAF-45B6-9A00-0A3E28E53532,2,,1,0,-12,0,0,0,1,1,0,0
1599,9F65AB5B-0936-4A49-B3D9-FDDE08E0F2DB,DPK,DEER PARK,40.79174972,-72.69634222,H24,,122.8,117.7,-12,,2,,7C2E8012-8FAF-45B6-9A00-0A3E28E53532,2,124X,1,0,-12,0,0,0,1,1,0,0
1600,123812FD-8999-464C-8A98-50A02BED1470,DNY,DELANCEY,42.17828056,-73.04305944,H24,,2560,112.1,-11,,3,,784D34CE-BE63-4ED2-A4D3-FE421689E761,2,,1,0,-11,0,0,0,1,1,0,0
1601,FC58A421-F471-4217-843B-B8992F4DCD03,DNY,DELANCEY,42.17828056,-73.04305944,H24,,2560,112.1,-11,,2,,784D34CE-BE63-4ED2-A4D3-FE421689E761,2,058X,1,0,-11,0,0,0,1,1,0,0
1602,BF6E57BB-5C64-4892-B3FB-E680D29136EA,HTO,HAMPTON,40.91899583,-71.68329556,H24,,22,113.6,-13,,3,,5CAEA47E-49E2-4E52-9B87-FEB5C0991A27,0,,1,0,-13,0,0,0,1,1,0,0
1603,4A8AD95F-08A6-4371-824E-4674CE6667A6,HTO,HAMPTON,40.91899583,-71.68329556,H24,,22,113.6,-13,,4,,5CAEA47E-49E2-4E52-9B87-FEB5C0991A27,0,083X,1,0,-13,0,0,0,1,1,0,0
1604,B18343FF-09D2-44DC-8896-56BD0B0E4822,ALP,ALPINE,42.23869667,-75.23595028,H24,,1287.4,245,-12,,1,,74584669-4777-4EB5-B048-82A6A0CCA488,,,1,0,-12,0,0,0,1,0,0,0
1605,584EAEC5-362C-484A-A45D-793B72AC03F4,ULW,ELMIRA,42.09415472,-76.97519361,H24,,1631.8,109.65,-12,,3,,F08BE0A3-1797-4CB3-AD63-41388B2FEEE1,2,,1,0,-12,0,0,0,1,1,0,0
1606,80904E78-DA6C-4BFD-AEE7-3A162CB96DC4,ULW,ELMIRA,42.09415472,-76.97519361,H24,,1631.8,109.65,-12,,2,,F08BE0A3-1797-4CB3-AD63-41388B2FEEE1,2,033Y,1,0,-12,0,0,0,1,1,0,0
1607,49096158-7DF4-41D4-8D23-152929D48294,GTB,DRUM,44.07048056,-74.26280278,H24,,559,257,-13,,1,,1E5B40D9-2F14-461C-B906-87316895CB06,,,1,0,-13,0,0,0,1,0,0,0
1608,BB3794A2-0324-4718-9E0E-7037B9377928,GEE,GENESEO,42.83439639,-76.26724917,H24,,990,108.2,-9,,3,,7DF17AF2-01F5-4C73-BDC5-A66D55B4ECE8,2,,1,1,-9,0,0,0,1,1,0,0
1609,14610B79-9B4D-4E25-B60A-5EB5DD063118,GEE,GENESEO,42.83439639,-76.26724917,H24,,990,108.2,-9,,2,,7DF17AF2-01F5-4C73-BDC5-A66D55B4ECE8,2,019X,1,1,-9,0,0,0,1,1,0,0
1610,C49AA836-B425-410B-AEBD-D903DAE3E7B3,GGT,GEORGETOWN,42.78895583,-74.17325278,H24,,2040,117.8,-11,,3,,28121F50-D1A2-41AE-909E-62053A51C93D,1,,1,0,-11,0,0,0,1,0,0,0
1611,584BA0C1-CADD-46FE-80DD-67EC64449DDA,GGT,GEORGETOWN,42.78895583,-74.17325278,H24,,2040,117.8,-11,,4,,28121F50-D1A2-41AE-909E-62053A51C93D,1,125X,1,0,-11,0,0,0,1,0,0,0
1612,27A88399-37D6-400B-9C8C-682CB729CEF5,GFL,GLENS FALLS,43.34169278,-72.38824361,H24,,323.7,110.2,-14,,3,,17881E99-0258-4901-A4AC-8C3B24BD7290,1,,1,0,-14,0,0,0,1,0,0,0
1613,9745C6A7-A517-4CF1-81CF-8415A5868C25,GFL,GLENS FALLS,43.34169278,-72.38824361,H24,,323.7,110.2,-14,,4,,17881E99-0258-4901-A4AC-8C3B24BD7290,1,039X,1,0,-14,0,0,0,1,0,0,0
1614,EC71FC67-A206-44A8-9AEB-C6F57ACEC96E,HNK,HANCOCK,42.06305694,-74.68371556,H24,,2070,116.8,-11,,3,,26A74B3D-8083-4B26-9879-C4AE886C7FEB,0,,1,0,-11,0,0,0,1,1,0,0
1615,2E44D5A2-DD70-460D-9358-C1FDBFDB0F49,HNK,HANCOCK,42.06305694,-74.68371556,H24,,2070,116.8,-11,,2,,26A74B3D-8083-4B26-9879-C4AE886C7FEB,0,115X,1,0,-11,0,0,0,1,1,0,0
1616,3CB48339-3F2D-47C2-8EE1-AFB5DDC4A2C2,PFH,PHILMONT,42.25310917,-72.27658722,H24,,340,272,-13,,1,,B7A30F5D-DDDF-486A-BEAA-72DF324AFC60,,,1,0,-13,0,0,0,1,0,0,0
1617,38E2E645-969D-4686-88C0-7539BD05AB5A,HUO,HUGUENOT,41.40968667,-73.40840583,H24,,1300,116.1,-11,,3,,CC5A7357-2829-4342-8506-FFD166FE302B,0,,1,0,-11,0,0,0,1,1,0,0
1618,00F25ACC-9704-4D7B-BD93-61BD7EAB8A56,HUO,HUGUENOT,41.40968667,-73.40840583,H24,,1300,116.1,-11,,2,,CC5A7357-2829-4342-8506-FFD166FE302B,0,108X,1,0,-11,0,0,0,1,1,0,0
1619,127FDC0D-4613-46E7-978A-08C1849A2BD6,ITH,ITHACA,42.49502667,-75.54027306,H24,,1102.2,111.8,-10,,3,,B9045316-B998-4605-B436-DF7622A93C4E,2,,1,0,-10,0,0,0,1,1,0,0
1620,23C4734A-E4EB-4799-91C0-7A8E114A6271,ITH,ITHACA,42.49502667,-75.54027306,H24,,1102.2,111.8,-10,,2,,B9045316-B998-4605-B436-DF7622A93C4E,2,055X,1,0,-10,0,0,0,1,1,0,0
1621,40946B49-0511-416A-9A9A-E3AF6C8DF1C7,JHW,JAMESTOWN,42.18860694,-78.87869222,H24,,1786.1,114.7,-7,,3,,5D46DF9C-F0C5-4770-A469-30218FB4C48C,0,,1,1,-7,0,0,0,1,1,0,0
1622,FAF5F1D3-A32C-4F76-89B8-FFB286AA71FE,JHW,JAMESTOWN,42.18860694,-78.87869222,H24,,1786.1,114.7,-7,,2,,5D46DF9C-F0C5-4770-A469-30218FB4C48C,0,094X,1,1,-7,0,0,0,1,1,0,0
1623,AACFB8EA-90D8-4E3D-9458-6B7CBB8F413A,JJH,JOHNSTOWN,42.99941833,-73.66856167,H24,,866.7,523,-14,,1,,A7EE38A9-ECDE-4966-A7A2-EFE84ED6A3C9,,,1,0,-14,0,0,0,1,0,0,0
1624,1134E9DF-D2FB-4126-AE3D-8AE54456886B,IGN,KINGSTON,41.66544972,-72.17777556,H24,,581.9,117.6,-12,,3,,7E5E6D1D-28FA-44C2-98CB-B28052ABDC1D,2,,1,1,-12,0,0,0,1,1,0,0
1625,25764D1F-2B31-4841-82F2-F3D660368103,IGN,KINGSTON,41.66544972,-72.17777556,H24,,581.9,117.6,-12,,2,,7E5E6D1D-28FA-44C2-98CB-B28052ABDC1D,2,123X,1,1,-12,0,0,0,1,1,0,0
1626,5E6BC868-AD35-43D9-8FA2-B153CD9BB56A,MSS,MASSENA,44.91442167,-73.27728194,H24,,197.5,114.1,-14,,3,,F72AA7DE-3455-40C0-9E10-3556CAAF1980,0,,1,0,-14,0,0,0,1,1,0,0
1627,D1662FB4-E5A5-4C41-9DF1-BCCCFD2C3996,MSS,MASSENA,44.91442167,-73.27728194,H24,,197.5,114.1,-14,,4,,F72AA7DE-3455-40C0-9E10-3556CAAF1980,0,088X,1,0,-14,0,0,0,1,1,0,0
1628,4DE2F4B6-572B-4DBF-B2CF-53F36DA4ED02,MS,MONGA,41.76666806,-73.13928778,H24,,1386.7,359,-12,,1,,3C3410D6-F9CA-4D20-BC63-60B4D353F60E,,,1,0,-12,0,0,0,1,0,0,0
1629,34B62C30-4480-4BE6-920F-CF71DC62DF07,JFK,KENNEDY,40.63288889,-72.22861111,H24,,11,115.9,-12,,3,,5CFF4E6F-502F-48EF-90EC-8A9377CD43A8,0,,1,1,-12,0,0,0,1,1,0,0
1630,610AB3DC-4ED4-44E3-8C1C-0FFFC58BEA5F,JFK,KENNEDY,40.63288889,-72.22861111,H24,,11,115.9,-12,,2,,5CFF4E6F-502F-48EF-90EC-8A9377CD43A8,0,106X,1,1,-12,0,0,0,1,1,0,0
1631,D1DAAB8D-9FA8-4A1F-A5C1-097854C20437,LGA,LA GUARDIA,40.78371556,-72.13139944,H24,,8.9,113.1,-12,,3,,5319D352-B1EE-41BC-9324-0B5E8841C09F,2,,1,0,-12,0,0,0,1,1,0,0
1632,9782FBB2-06E3-43C6-B03D-AACF15C330B2,LGA,LA GUARDIA,40.78371556,-72.13139944,H24,,8.9,113.1,-12,,2,,5319D352-B1EE-41BC-9324-0B5E8841C09F,2,078X,1,0,-12,0,0,0,1,1,0,0
1633,DA70D078-EC7D-4BAD-AB99-55B0920A9726,SW,NEELY,41.48581944,-73.77208417,H24,,405.2,335,-14,,1,,1C345888-7DCB-4254-AA50-E708E4C5A473,,,1,0,-14,0,0,0,1,0,0,0
1634,0BD0BCB2-B41C-4CD7-AB17-9E0DEEF9EA0D,IAG,NIAGARA FALLS,43.11254556,-77.03976056,H24,,591.5,111,-10,,4,,6025B186-8614-4148-B115-B634E6D91C6B,3,047X,1,1,-10,1,0,0,1,0,0,0
1635,2A944208-8E6F-43AB-A6E1-9D15E6788CE8,PYA,PENN YAN,42.64395333,-76.94381694,H24,,857.2,260,-12,,1,,6DF2E98F-F0B4-4B1B-99AB-257C0100B691,,,1,0,-12,0,0,0,1,0,0,0
1636,04CE87AA-8B70-41C5-B4F2-587D62C7A728,PTD,POTSDAM,44.72338972,-73.11730444,H24,,360,400,-14,,1,,EEEE834C-5D39-484D-94E0-DEB1B28459B9,,,1,0,-14,0,0,0,1,0,0,0
1637,FAF8D8D8-A681-40CC-92B2-BF7222A4F6A9,PWL,PAWLING,41.76977139,-72.39944861,H24,,1250,114.3,-12,,3,,96896329-9B2D-4B60-A116-57D4DF6D19E9,2,,1,0,-12,0,0,0,1,1,0,0
1638,43340968-9032-43E1-82DD-15AAB47BEBDC,PWL,PAWLING,41.76977139,-72.39944861,H24,,1250,114.3,-12,,2,,96896329-9B2D-4B60-A116-57D4DF6D19E9,2,090X,1,0,-12,0,0,0,1,1,0,0
1639,4B86DF74-57B0-499C-B79A-82DC482F2456,ROC,ROCHESTER,43.11795944,-76.32720528,H24,,545,110,-12,,3,,61C0AF5C-0F8E-4493-B863-F596CEEEBA63,2,,1,0,-12,0,0,0,1,1,0,0
1640,40679115-9F98-4D47-AF70-6A89E6EF4636,ROC,ROCHESTER,43.11795944,-76.32720528,H24,,545,110,-12,,2,,61C0AF5C-0F8E-4493-B863-F596CEEEBA63,2,037X,1,0,-12,0,0,0,1,1,0,0
1641,4667A083-8D24-45A8-B58F-9117D4DCAA6B,RKA,ROCKDALE,42.46633056,-74.76077194,H24,,2032,112.6,-11,,3,,B21B9B31-9963-498D-A5BA-A039D828B0A9,2,,1,0,-11,0,0,0,1,1,0,0
1642,68EADA79-8193-43CC-B2BB-94E2D2AE1D51,RKA,ROCKDALE,42.46633056,-74.76077194,H24,,2032,112.6,-11,,2,,B21B9B31-9963-498D-A5BA-A039D828B0A9,2,073X,1,0,-11,0,0,0,1,1,0,0
1643,81BDA24D-E64D-4375-AABD-25E4F30506A7,SLK,SARANAC LAKE,44.38456,-73.79549389,H24,,1646.9,109.2,-14,,3,,4230980E-AB5A-41C2-9BCB-EED8F468BADA,1,,1,0,-14,0,0,0,1,1,0,0
1644,21A0E018-CC56-4DE5-9ACE-B1ED8CD81065,SLK,SARANAC LAKE,44.38456,-73.79549389,H24,,1646.9,109.2,-14,,2,,4230980E-AB5A-41C2-9BCB-EED8F468BADA,1,029X,1,0,-14,0,0,0,1,1,0,0
1645,169252EB-3997-43B2-B90E-2E9916198EE0,HEU,HUNTER,42.85418139,-72.06651222,H24,,333.1,356,-14,,1,,2B0D0B8A-DDA4-41C8-89E3-C16F22844392,,,1,0,-14,0,0,0,1,0,0,0
1646,95641E16-6D84-4C73-93BA-2D22A7668E83,SYR,SYRACUSE,43.16051889,-75.79544139,H24,,453.2,117,-11,,3,,08E8E4D8-CF8C-46F1-9956-9CCAEA7BD3ED,0,,1,0,-11,0,0,0,1,1,0,0
1647,C457FE48-0FDF-47EE-86EA-C13F58A9D686,SYR,SYRACUSE,43.16051889,-75.79544139,H24,,453.2,117,-11,,4,,08E8E4D8-CF8C-46F1-9956-9CCAEA7BD3ED,0,117X,1,0,-11,0,0,0,1,1,0,0
1648,0549419B-96E6-4D00-9186-C3E1EF4DC4D3,UCA,UTICA,43.02651417,-74.83547806,H24,,1420,111.2,-12,,3,,8AA4BF1E-57E7-409A-A151-F599E034A52A,1,,1,0,-12,0,0,0,1,1,0,0
1649,4E6604F7-BCD7-4A46-9124-BD7D159700C1,UCA,UTICA,43.02651417,-74.83547806,H24,,1420,111.2,-12,,4,,8AA4BF1E-57E7-409A-A151-F599E034A52A,1,049X,1,0,-12,0,0,0,1,1,0,0
1650,583BACF6-3082-4DE0-8D33-DFCD3339E12B,ART,WATERTOWN,43.95213167,-75.93537306,H24,,374.4,109.8,-12,,3,,728143EE-7CB5-4760-A37F-39E42916CAF4,2,,1,1,-12,0,0,0,1,1,0,0
1651,7CCF44EF-5A3D-4519-B6DB-23C43ECF932D,ART,WATERTOWN,43.95213167,-75.93537306,H24,,374.4,109.8,-12,,4,,728143EE-7CB5-4760-A37F-39E42916CAF4,2,035X,1,1,-12,0,0,0,1,1,0,0
1652,E3DCFD4A-3081-426F-88EE-D48C2FAAA182,ELZ,WELLSVILLE,42.08964833,-76.00044083,H24,,2297.4,111.4,-9,,3,,40159F6B-2D8D-4816-A012-51DDB0001903,2,,1,0,-9,0,0,0,1,1,0,0
1653,991E4797-1FF4-4220-BBDC-3CA2CE54188F,ELZ,WELLSVILLE,42.08964833,-76.00044083,H24,,2297.4,111.4,-9,,4,,40159F6B-2D8D-4816-A012-51DDB0001903,2,051X,1,0,-9,0,0,0,1,1,0,0
1654,CD1C63D2-6523-498E-887A-03470CFB5F6C,FOK,SUFFOLK CO,40.83777139,-71.36815694,H24,,50.1,111,-13,,4,,10A3481D-0533-4059-8330-CAD319D54EB6,3,047X,1,1,-13,0,0,0,1,0,0,0
1655,B54E6472-43B9-417A-B8A1-95C492B9454D,ACO,AKRON,41.10790333,-80.79847472,H24,,1198.4,114.4,-4,,3,,C9E44ADF-A9A0-4522-AC23-FF820400CECD,2,,1,0,-4,0,0,0,1,1,0,0
1656,D8BABE4B-1C41-4DC5-9089-35B987539783,ACO,AKRON,41.10790333,-80.79847472,H24,,1198.4,114.4,-4,,2,,C9E44ADF-A9A0-4522-AC23-FF820400CECD,2,091X,1,0,-4,0,0,0,1,1,0,0
1657,C43F2E01-920B-465B-9D2D-D9E1C087DC6F,AK,AKRON,41.06973333,-80.61263222,H24,,1149,362,-7,,1,,F3D35560-CA6D-4BC9-8BE6-EF4DDCA72EF7,,,1,0,-7,0,0,0,1,0,0,0
1658,38342E36-47B9-4C76-B617-A41CF43FD282,APE,APPLETON,40.15106278,-81.41169861,H24,,1354,116.7,-6,,3,,91145540-F3C2-4264-B763-6B3A8FBB7464,0,,1,1,-6,0,0,0,1,1,0,0
1659,DFE09BA1-A6BA-465D-8D05-8C9482FF1998,APE,APPLETON,40.15106278,-81.41169861,H24,,1354,116.7,-6,,4,,91145540-F3C2-4264-B763-6B3A8FBB7464,0,114X,1,1,-6,0,0,0,1,1,0,0
1660,45CB22C6-86E5-4FDA-8AE8-EDB59CD83310,UGS,UNIVERSITY,39.25725972,-81.87402944,H24,,741,250,-6,,1,,7211EA20-B31C-4FB5-8A3C-52A0935FC992,,,1,0,-6,0,0,0,1,0,0,0
1661,F7AF93BD-F936-4EE7-A9F7-CB156F0D8E13,PWF,SPORTYS,39.07670917,-83.7845975,H24,,849.6,245,-4,,1,,84D66200-450B-4A67-A9D7-9D312CE3AC07,,,1,0,-4,0,0,0,1,0,0,0
1662,C45EF30E-88A0-4CD0-A55B-E91633525784,AIR,BELLAIRE,40.01702417,-79.18277111,H24,,1306.5,117.1,-7,,3,,CF336095-D154-4E50-BFCA-7285246E15D5,0,,1,0,-7,0,0,0,1,1,0,0
1663,C7DC1F8D-10A7-4329-A174-4E84A30F084A,AIR,BELLAIRE,40.01702417,-79.18277111,H24,,1306.5,117.1,-7,,2,,CF336095-D154-4E50-BFCA-7285246E15D5,0,118X,1,0,-7,0,0,0,1,1,0,0
1664,393CB906-1302-4F8E-95EF-EE244C2BBF8C,BSV,BRIGGS,40.74070639,-80.56788278,H24,,1221,112.4,-4,,3,,DFBF00A4-3298-4C3A-9922-49946ED28552,2,,1,0,-4,0,0,0,1,1,0,0
1665,3893BD94-AC65-4AEC-8C5E-B19ADD1C13C6,BSV,BRIGGS,40.74070639,-80.56788278,H24,,1221,112.4,-4,,2,,DFBF00A4-3298-4C3A-9922-49946ED28552,2,071X,1,0,-4,0,0,0,1,1,0,0
1666,120C0628-1DBF-41EA-8298-CC85D3118B50,CXR,CHARDON,41.51692806,-80.83681417,H24,,1317.2,112.7,-5,,3,,20178492-6886-4D5B-A1A0-64BEA84D545A,0,,1,0,-5,0,0,0,1,1,0,0
1667,5CDEFAA3-08F1-4F77-9A85-7CE2DC64C21B,CXR,CHARDON,41.51692806,-80.83681417,H24,,1317.2,112.7,-5,,2,,20178492-6886-4D5B-A1A0-64BEA84D545A,0,074X,1,0,-5,0,0,0,1,1,0,0
1668,E7C40AC8-D9A4-4E1B-AE2E-6254EF574D62,DQN,DAYTON,40.01644444,-83.60310194,H24,,989,114.5,-1,,3,,305585F7-8A08-47A0-AAE2-72910575EDF1,2,,1,1,-1,0,0,0,1,1,0,0
1669,6A3D859C-9893-40E1-B620-B476F471EF54,DQN,DAYTON,40.01644444,-83.60310194,H24,,989,114.5,-1,,2,,305585F7-8A08-47A0-AAE2-72910575EDF1,2,092X,1,1,-1,0,0,0,1,1,0,0
1670,BD7F5781-6657-4425-AB5A-8BA43003933E,FFO,PATTERSON,39.81897778,-83.94451944,H24,,804.3,115.2,-4,,4,,CB7C9389-FFD5-4393-9D85-7E78C4FDC110,3,099X,1,1,-4,1,0,0,1,0,0,0
1671,B46BA9E0-2B1C-4FBD-A560-8908DF608DEE,FBC,FLAG CITY,40.95533389,-82.24397528,H24,,822.7,108.2,-2,,3,,8E0D84B7-B402-4F7D-AFD5-28413472C319,1,,1,0,-2,0,0,0,1,0,0,0
1672,B259F755-9734-468D-9BAF-9728B1C97642,FBC,FLAG CITY,40.95533389,-82.24397528,H24,,822.7,108.2,-2,,4,,8E0D84B7-B402-4F7D-AFD5-28413472C319,1,019X,1,0,-2,0,0,0,1,0,0,0
1673,86B64F3D-E838-46F7-81E6-94F10620F37D,JFN,JEFFERSON,41.76011722,-79.25188889,H24,,896.3,115.2,-5,,3,,CC88C694-8D7A-46A5-8243-958EBAD27262,1,,1,0,-5,0,0,0,1,0,0,0
1674,C9D789D1-23D7-48ED-B552-717FA1947E4F,JFN,JEFFERSON,41.76011722,-79.25188889,H24,,896.3,115.2,-5,,2,,CC88C694-8D7A-46A5-8243-958EBAD27262,1,099X,1,0,-5,0,0,0,1,0,0,0
1675,BDADD269-6BE6-425C-9E83-963DC05E161E,MF,MANNS,40.76632778,-81.55484889,H24,,1312,372,-6,,1,,92EA82B8-3160-4F8C-9416-E82AEE8D2C9E,,,1,0,-6,0,0,0,1,0,0,0
1676,D4D2EE69-6C97-4692-B633-82B2F7FF0377,MFD,MANSFIELD,40.86861222,-81.40903861,H24,,1222,108.8,-3,,3,,D6B94407-2274-4076-866E-C7ABA2B6FC6F,2,,1,0,-3,0,0,0,1,1,0,0
1677,1422509B-57E0-4A50-B569-C2679C4E7394,MFD,MANSFIELD,40.86861222,-81.40903861,H24,,1222,108.8,-3,,4,,D6B94407-2274-4076-866E-C7ABA2B6FC6F,2,025X,1,0,-3,0,0,0,1,1,0,0
1678,8D9AFA6D-7BAB-4078-8FB1-57E0E0C54B7D,BUD,BUCKEYE,40.6165975,-82.93617361,H24,,988.6,109.8,-5,,3,,FF5EDD66-1530-4EBB-8BD0-322FC71F0599,3,,1,0,-5,0,0,0,1,0,0,0
1679,BD88D211-2394-45AE-9CA4-DC0139CD9B19,HKF,HOOK FIELD,39.49878194,-83.55250083,H24,,786.1,239,-4,,1,,B28FD1B0-7C1E-46AF-96B3-81D4B73ECCF6,,,1,0,-4,0,0,0,1,0,0,0
1680,5C5EF293-D0C5-4D10-925A-083A1DF374C6,CTW,NEWCOMERSTOWN,40.22920861,-80.52352333,H24,,1180,111.8,-7,,3,,FCF6C4CE-5B26-431F-91F9-A9DC68283212,2,,1,0,-7,0,0,0,1,1,0,0
1681,C45A751F-8926-4516-B577-C45E060F04A6,CTW,NEWCOMERSTOWN,40.22920861,-80.52352333,H24,,1180,111.8,-7,,2,,FCF6C4CE-5B26-431F-91F9-A9DC68283212,2,055X,1,0,-7,0,0,0,1,1,0,0
